,at_air_won,at_air_won_perc,at_att_combination,at_contr_att,at_corner,at_cross,at_drible,at_drible_suc,at_fouls,at_goals,at_id,at_key_passes,at_name,at_otbor,at_otbor_perc,at_own_goal,at_pass_long,at_pass_short,at_pass_vrazrez,at_passes_acc,at_passes_in_row_avg,at_penalty,at_possession,at_shot_blocked,at_shot_in_target,at_shot_miss,at_stand_pol,at_steal,at_touches,at_vinos,at_wc_rating_avg,ht_air_won,ht_air_won_perc,ht_att_combination,ht_contr_att,ht_corner,ht_cross,ht_drible,ht_drible_suc,ht_fouls,ht_goals,ht_id,ht_key_passes,ht_name,ht_otbor,ht_otbor_perc,ht_own_goal,ht_pass_long,ht_pass_short,ht_pass_vrazrez,ht_passes_acc,ht_passes_in_row_avg,ht_penalty,ht_possession,ht_shot_blocked,ht_shot_in_target,ht_shot_miss,ht_stand_pol,ht_steal,ht_touches,ht_vinos,ht_wc_rating_avg,link,match_date,match_id,season
0,17,0.55,4.0,1.0,2,22.0,3,75,23.0,0.0,300,4,Аталанта,25,69,0.0,85.0,248.0,1.0,67,3.0,0.0,37.5,1,1,4,1.0,13,495,39,6.88,14,0.45,13.0,1.0,11,38.0,11,65,14.0,0.0,272,17,Эмполи,6,67,0.0,50.0,502.0,1.0,84,5.0,0.0,62.5,9,4,9,8.0,9,723,32,6.8,https://ru.whoscored.com/Matches/865904/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2014-11-30,865904,2014/2015
0,11,0.46,6.0,0.0,0,3.0,2,40,10.0,0.0,86,3,Удинезе,17,74,0.0,67.0,312.0,0.0,80,5.0,0.0,38.9,1,0,5,0.0,12,501,32,6.25,13,0.54,11.0,1.0,7,32.0,6,46,8.0,2.0,80,13,Милан,11,85,0.0,44.0,522.0,1.0,89,6.0,1.0,61.1,6,6,6,5.0,13,697,15,7.0,https://ru.whoscored.com/Matches/865906/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2014-11-30,865906,2014/2015
0,13,0.41,11.0,1.0,2,19.0,8,67,17.0,1.0,82,7,Парма,19,79,0.0,66.0,342.0,2.0,78,4.0,0.0,53.4,3,5,6,2.0,11,549,24,6.54,19,0.59,12.0,0.0,9,33.0,5,36,18.0,2.0,1285,11,Палермо,14,64,0.0,65.0,273.0,2.0,77,4.0,0.0,46.6,2,4,9,3.0,12,509,40,6.89,https://ru.whoscored.com/Matches/865907/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%9F%D0%B0%D1%80%D0%BC%D0%B0,2014-11-30,865907,2014/2015
0,4,0.33,9.0,5.0,6,15.0,13,59,22.0,4.0,73,14,Фиорентина,23,70,0.0,79.0,386.0,3.0,83,4.0,0.0,48.0,3,7,7,3.0,21,638,18,7.73,8,0.67,11.0,0.0,6,16.0,10,43,17.0,0.0,78,11,Кальяри,18,58,0.0,45.0,460.0,2.0,86,5.0,0.0,52.0,6,5,3,3.0,19,659,16,6.23,https://ru.whoscored.com/Matches/865901/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2014-11-30,865901,2014/2015
0,11,0.44,9.0,1.0,10,25.0,10,63,18.0,3.0,278,9,Дженоа,11,69,1.0,66.0,382.0,1.0,81,4.0,1.0,55.0,4,5,6,4.0,16,627,39,7.24,14,0.56,5.0,0.0,4,21.0,5,50,14.0,0.0,265,3,Чезена,21,68,0.0,59.0,309.0,0.0,74,3.0,1.0,45.0,3,3,5,5.0,28,534,33,6.34,https://ru.whoscored.com/Matches/865902/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A7%D0%B5%D0%B7%D0%B5%D0%BD%D0%B0-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2014-11-30,865902,2014/2015
0,16,0.64,9.0,2.0,4,17.0,11,65,13.0,1.0,72,15,Торино,21,60,0.0,61.0,267.0,0.0,83,4.0,0.0,38.6,4,5,7,5.0,20,490,22,6.76,9,0.36,11.0,1.0,8,28.0,14,48,17.0,2.0,87,13,Ювентус,18,62,0.0,42.0,476.0,2.0,90,6.0,1.0,61.4,6,3,7,3.0,9,670,12,6.76,https://ru.whoscored.com/Matches/865905/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2014-11-30,865905,2014/2015
0,12,0.48,8.0,0.0,4,23.0,7,58,14.0,2.0,75,10,Интер М,20,59,0.0,46.0,357.0,3.0,82,4.0,0.0,48.0,2,4,4,2.0,21,554,15,6.55,13,0.52,14.0,1.0,7,14.0,14,58,11.0,4.0,84,16,Рома,17,71,0.0,79.0,377.0,1.0,85,4.0,0.0,52.0,4,6,9,4.0,22,616,24,7.29,https://ru.whoscored.com/Matches/865908/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2014-11-30,865908,2014/2015
0,21,0.55,4.0,0.0,3,10.0,12,67,16.0,2.0,84,4,Рома,21,84,0.0,64.0,394.0,1.0,79,5.0,0.0,54.7,2,2,2,2.0,20,613,32,6.87,17,0.45,6.0,0.0,3,26.0,4,40,27.0,1.0,300,5,Аталанта,18,60,0.0,60.0,302.0,0.0,71,3.0,0.0,45.3,2,1,6,3.0,11,494,12,6.24,https://ru.whoscored.com/Matches/865891/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%A0%D0%BE%D0%BC%D0%B0,2014-11-22,865891,2014/2015
0,11,0.55,6.0,2.0,4,11.0,11,61,13.0,3.0,87,8,Ювентус,19,68,0.0,67.0,478.0,2.0,85,5.0,0.0,56.2,3,4,3,2.0,9,686,27,7.38,9,0.45,11.0,0.0,6,21.0,9,69,23.0,0.0,77,11,Лацио,23,68,0.0,64.0,344.0,4.0,83,5.0,0.0,43.8,5,4,5,3.0,15,564,20,6.3,https://ru.whoscored.com/Matches/865895/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81,2014-11-22,865895,2014/2015
0,5,0.29000000000000004,8.0,1.0,4,19.0,5,29,13.0,1.0,2889,10,Сассуоло,17,53,0.0,67.0,350.0,1.0,83,4.0,0.0,47.7,2,6,6,5.0,29,591,19,7.08,12,0.71,10.0,0.0,6,23.0,15,75,16.0,0.0,72,10,Торино,24,83,0.0,59.0,399.0,2.0,83,4.0,1.0,52.3,4,5,3,1.0,27,633,17,6.95,https://ru.whoscored.com/Matches/865899/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE,2014-11-23,865899,2014/2015
0,18,0.62,11.0,0.0,5,23.0,1,20,11.0,1.0,267,11,Кьево,16,64,0.0,76.0,354.0,1.0,74,4.0,0.0,47.0,1,5,8,3.0,13,566,14,6.57,11,0.38,7.0,0.0,3,19.0,9,50,8.0,1.0,86,5,Удинезе,13,93,0.0,79.0,410.0,0.0,78,4.0,0.0,53.0,2,3,4,2.0,15,634,26,6.66,https://ru.whoscored.com/Matches/865900/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE,2014-11-23,865900,2014/2015
0,12,0.6,8.0,0.0,4,15.0,19,53,9.0,3.0,78,9,Кальяри,13,72,0.0,36.0,350.0,4.0,78,4.0,0.0,39.6,1,8,2,3.0,16,548,23,6.99,8,0.4,11.0,0.0,6,23.0,5,50,17.0,3.0,276,10,Наполи,26,58,0.0,80.0,512.0,1.0,84,5.0,0.0,60.4,1,6,7,3.0,14,738,12,6.8,https://ru.whoscored.com/Matches/865897/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2014-11-23,865897,2014/2015
0,17,0.65,5.0,0.0,10,17.0,10,50,17.0,2.0,272,6,Эмполи,16,64,0.0,63.0,420.0,3.0,78,4.0,0.0,49.5,0,5,1,1.0,8,642,38,7.23,9,0.35,7.0,0.0,6,25.0,9,69,19.0,0.0,82,9,Парма,20,67,0.0,97.0,397.0,0.0,78,4.0,0.0,50.5,3,2,6,4.0,17,655,22,6.38,https://ru.whoscored.com/Matches/865898/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9F%D0%B0%D1%80%D0%BC%D0%B0-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8,2014-11-23,865898,2014/2015
0,10,0.4,17.0,0.0,4,27.0,9,69,14.0,1.0,271,17,Сампдория,21,84,1.0,81.0,360.0,0.0,85,4.0,0.0,54.0,3,6,10,2.0,13,620,38,6.89,15,0.6,5.0,0.0,4,27.0,4,29,21.0,1.0,265,5,Чезена,16,64,0.0,59.0,313.0,0.0,79,3.0,0.0,46.0,2,3,3,3.0,12,538,36,6.77,https://ru.whoscored.com/Matches/865892/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A7%D0%B5%D0%B7%D0%B5%D0%BD%D0%B0-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2014-11-23,865892,2014/2015
0,13,0.5700000000000001,11.0,1.0,10,31.0,9,60,18.0,2.0,73,12,Фиорентина,18,82,0.0,75.0,416.0,0.0,82,4.0,0.0,63.4,3,6,5,2.0,10,648,19,6.87,10,0.43,7.0,2.0,6,17.0,4,100,17.0,1.0,76,9,Верона,16,64,0.0,67.0,217.0,1.0,72,3.0,0.0,36.6,2,3,5,1.0,19,425,31,6.64,https://ru.whoscored.com/Matches/865894/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0,2014-11-23,865894,2014/2015
0,14,0.52,6.0,0.0,4,27.0,8,44,12.0,1.0,75,3,Интер М,25,83,0.0,47.0,447.0,1.0,87,5.0,0.0,55.7,1,3,4,2.0,15,663,24,6.76,13,0.48,7.0,0.0,7,21.0,5,45,17.0,1.0,80,7,Милан,19,70,0.0,70.0,325.0,1.0,80,4.0,0.0,44.3,3,2,5,3.0,19,558,21,6.77,https://ru.whoscored.com/Matches/865896/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C,2014-11-23,865896,2014/2015
0,29,0.69,8.0,0.0,4,40.0,3,19,19.0,1.0,76,10,Верона,16,70,0.0,65.0,438.0,0.0,84,5.0,0.0,56.8,2,2,7,3.0,17,678,29,6.73,13,0.31,5.0,0.0,4,18.0,7,64,14.0,1.0,265,6,Чезена,23,88,0.0,77.0,316.0,1.0,76,4.0,0.0,43.2,0,4,4,3.0,9,541,37,6.78,https://ru.whoscored.com/Matches/865871/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A7%D0%B5%D0%B7%D0%B5%D0%BD%D0%B0-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2014-11-3,865871,2014/2015
0,19,0.51,7.0,0.0,7,20.0,14,78,15.0,2.0,78,6,Кальяри,17,71,1.0,47.0,398.0,3.0,78,4.0,0.0,52.7,3,4,2,2.0,8,609,23,6.35,18,0.49,7.0,0.0,4,17.0,7,50,24.0,4.0,77,10,Лацио,23,62,0.0,75.0,328.0,1.0,75,4.0,0.0,47.3,4,5,2,4.0,23,564,19,7.16,https://ru.whoscored.com/Matches/865874/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8,2014-11-3,865874,2014/2015
0,21,0.39,3.0,0.0,4,12.0,10,83,22.0,0.0,300,6,Аталанта,24,75,0.0,74.0,274.0,1.0,67,3.0,0.0,44.4,5,0,4,6.0,13,495,29,6.97,33,0.61,12.0,0.0,8,21.0,8,35,19.0,0.0,2889,13,Сассуоло,12,55,0.0,60.0,371.0,0.0,82,5.0,0.0,55.6,3,5,6,2.0,13,599,44,6.92,https://ru.whoscored.com/Matches/865890/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0,2014-11-8,865890,2014/2015
0,2,0.13,7.0,2.0,5,16.0,4,36,23.0,2.0,80,7,Милан,16,70,0.0,56.0,407.0,1.0,85,5.0,1.0,55.6,3,3,4,0.0,18,603,22,6.6,13,0.87,10.0,0.0,5,25.0,7,64,13.0,2.0,271,12,Сампдория,18,82,0.0,54.0,303.0,2.0,82,5.0,0.0,44.4,5,8,6,9.0,9,506,24,6.82,https://ru.whoscored.com/Matches/865889/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F-%D0%9C%D0%B8%D0%BB%D0%B0%D0%BD,2014-11-8,865889,2014/2015
0,10,0.4300000000000001,8.0,0.0,2,26.0,10,42,24.0,1.0,278,5,Дженоа,23,66,1.0,57.0,346.0,0.0,80,4.0,0.0,53.7,2,5,2,1.0,22,583,21,6.66,13,0.57,5.0,0.0,6,17.0,12,52,19.0,1.0,78,9,Кальяри,23,70,0.0,43.0,305.0,2.0,72,4.0,1.0,46.3,2,5,6,7.0,17,512,17,6.78,https://ru.whoscored.com/Matches/865881/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9A%D0%B0%D0%BB%D1%8C%D1%8F%D1%80%D0%B8-%D0%94%D0%B6%D0%B5%D0%BD%D0%BE%D0%B0,2014-11-9,865881,2014/2015
0,23,0.52,6.0,0.0,2,18.0,5,100,18.0,1.0,265,6,Чезена,14,64,0.0,76.0,304.0,0.0,73,4.0,0.0,49.9,1,3,5,3.0,6,521,42,6.46,21,0.48,13.0,0.0,5,28.0,8,100,16.0,2.0,267,12,Кьево,10,67,0.0,78.0,293.0,0.0,79,3.0,0.0,50.1,2,6,11,6.0,5,500,27,6.83,https://ru.whoscored.com/Matches/865882/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE-%D0%A7%D0%B5%D0%B7%D0%B5%D0%BD%D0%B0,2014-11-9,865882,2014/2015
0,18,0.42,5.0,0.0,4,31.0,14,50,24.0,1.0,77,5,Лацио,13,52,0.0,77.0,318.0,0.0,73,4.0,0.0,52.4,0,1,6,2.0,14,560,33,6.51,25,0.58,1.0,0.0,3,14.0,12,63,13.0,2.0,272,3,Эмполи,18,56,0.0,68.0,303.0,0.0,69,3.0,0.0,47.6,2,2,3,6.0,16,524,40,6.96,https://ru.whoscored.com/Matches/865883/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8-%D0%9B%D0%B0%D1%86%D0%B8%D0%BE,2014-11-9,865883,2014/2015
0,4,0.5700000000000001,4.0,0.0,0,7.0,4,57,11.0,0.0,82,4,Парма,17,61,0.0,57.0,273.0,0.0,81,4.0,0.0,32.4,1,1,2,0.0,21,451,21,5.6,3,0.43,18.0,0.0,5,22.0,11,65,3.0,7.0,87,14,Ювентус,8,67,0.0,75.0,600.0,1.0,91,6.0,0.0,67.6,0,11,10,3.0,11,796,7,7.87,https://ru.whoscored.com/Matches/865886/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%AE%D0%B2%D0%B5%D0%BD%D1%82%D1%83%D1%81-%D0%9F%D0%B0%D1%80%D0%BC%D0%B0,2014-11-9,865886,2014/2015
0,17,0.44,8.0,1.0,5,13.0,6,55,22.0,1.0,86,11,Удинезе,32,59,0.0,68.0,244.0,3.0,70,3.0,0.0,40.6,2,6,4,3.0,9,493,48,6.85,22,0.56,10.0,0.0,7,33.0,22,63,14.0,1.0,1285,9,Палермо,17,74,0.0,51.0,393.0,1.0,82,4.0,2.0,59.4,7,4,9,8.0,15,645,27,7.07,https://ru.whoscored.com/Matches/865887/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%A3%D0%B4%D0%B8%D0%BD%D0%B5%D0%B7%D0%B5,2014-11-9,865887,2014/2015
0,18,0.5800000000000001,17.0,1.0,5,14.0,7,33,13.0,1.0,276,17,Наполи,15,65,0.0,66.0,312.0,3.0,77,4.0,0.0,41.1,5,5,9,1.0,24,555,44,7.21,13,0.42,14.0,0.0,7,29.0,8,67,9.0,0.0,73,13,Фиорентина,18,72,0.0,81.0,454.0,0.0,82,4.0,0.0,58.9,5,2,7,0.0,12,689,23,6.58,https://ru.whoscored.com/Matches/865884/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A4%D0%B8%D0%BE%D1%80%D0%B5%D0%BD%D1%82%D0%B8%D0%BD%D0%B0-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2014-11-9,865884,2014/2015
0,12,0.33,10.0,0.0,8,33.0,2,17,13.0,2.0,76,12,Верона,12,52,0.0,54.0,274.0,0.0,82,4.0,1.0,38.6,2,4,10,5.0,12,485,41,6.72,24,0.67,15.0,0.0,5,34.0,11,73,9.0,2.0,75,13,Интер М,16,89,0.0,46.0,492.0,1.0,87,6.0,0.0,61.4,6,4,7,2.0,7,698,22,6.82,https://ru.whoscored.com/Matches/865885/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%92%D0%B5%D1%80%D0%BE%D0%BD%D0%B0,2014-11-9,865885,2014/2015
0,4,0.44,8.0,1.0,5,15.0,7,64,11.0,0.0,72,11,Торино,13,65,0.0,42.0,397.0,3.0,85,4.0,0.0,41.3,1,4,7,3.0,26,570,7,6.26,5,0.56,12.0,0.0,2,9.0,7,50,12.0,3.0,84,11,Рома,12,63,0.0,50.0,586.0,3.0,90,7.0,0.0,58.7,2,8,4,2.0,25,771,11,7.42,https://ru.whoscored.com/Matches/865888/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE,2014-11-9,865888,2014/2015
0,20,0.5900000000000001,14.0,0.0,3,15.0,5,50,12.0,1.0,272,14,Эмполи,28,74,0.0,64.0,482.0,2.0,80,4.0,0.0,52.9,1,6,9,2.0,16,720,34,6.62,14,0.41,18.0,1.0,6,30.0,10,43,9.0,3.0,2889,17,Сассуоло,17,77,0.0,85.0,391.0,1.0,77,4.0,1.0,47.1,6,6,11,3.0,27,671,27,7.26,https://ru.whoscored.com/Matches/865869/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A1%D0%B0%D1%81%D1%81%D1%83%D0%BE%D0%BB%D0%BE-%D0%AD%D0%BC%D0%BF%D0%BE%D0%BB%D0%B8,2014-10-28,865869,2014/2015
0,13,0.39,7.0,0.0,7,23.0,6,46,17.0,0.0,82,8,Парма,9,39,0.0,67.0,399.0,0.0,79,4.0,0.0,49.8,0,2,8,3.0,7,595,18,6.37,20,0.61,12.0,0.0,4,20.0,14,70,11.0,1.0,72,12,Торино,16,73,0.0,73.0,404.0,1.0,84,5.0,0.0,50.2,4,4,7,3.0,22,632,19,7.15,https://ru.whoscored.com/Matches/865870/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A2%D0%BE%D1%80%D0%B8%D0%BD%D0%BE-%D0%9F%D0%B0%D1%80%D0%BC%D0%B0,2014-10-29,865870,2014/2015
0,14,0.47,7.0,0.0,4,21.0,6,43,19.0,0.0,271,7,Сампдория,22,67,0.0,65.0,282.0,0.0,74,3.0,0.0,37.7,2,4,4,3.0,9,503,19,6.52,16,0.53,14.0,0.0,4,26.0,11,73,11.0,1.0,75,15,Интер М,19,76,0.0,56.0,521.0,4.0,85,5.0,1.0,62.3,6,5,6,2.0,15,746,17,7.13,https://ru.whoscored.com/Matches/865866/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%98%D0%BD%D1%82%D0%B5%D1%80-%D0%9C-%D0%A1%D0%B0%D0%BC%D0%BF%D0%B4%D0%BE%D1%80%D0%B8%D1%8F,2014-10-29,865866,2014/2015
0,29,0.52,13.0,0.0,3,16.0,6,46,17.0,0.0,267,9,Кьево,28,67,0.0,67.0,319.0,1.0,68,3.0,0.0,47.0,5,3,7,2.0,22,555,23,6.7,27,0.48,14.0,0.0,4,24.0,14,56,15.0,1.0,1285,9,Палермо,22,79,0.0,65.0,363.0,1.0,76,4.0,0.0,53.0,1,6,9,2.0,15,639,39,7.21,https://ru.whoscored.com/Matches/865867/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE-%D0%9A%D1%8C%D0%B5%D0%B2%D0%BE,2014-10-29,865867,2014/2015
0,13,0.54,2.0,0.0,3,20.0,0,0,13.0,0.0,265,5,Чезена,15,52,0.0,55.0,223.0,1.0,68,3.0,0.0,26.8,0,1,3,2.0,20,386,15,6.37,11,0.46,12.0,0.0,7,16.0,14,70,11.0,2.0,84,13,Рома,11,100,0.0,76.0,728.0,2.0,92,8.0,0.0,73.2,5,6,5,4.0,17,958,26,7.34,https://ru.whoscored.com/Matches/865868/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%A0%D0%BE%D0%BC%D0%B0-%D0%A7%D0%B5%D0%B7%D0%B5%D0%BD%D0%B0,2014-10-29,865868,2014/2015
0,27,0.6599999999999999,15.0,1.0,5,24.0,9,39,12.0,1.0,276,17,Наполи,12,80,0.0,55.0,703.0,4.0,86,6.0,1.0,75.4,2,6,10,1.0,8,900,19,6.73,14,0.34,2.0,1.0,4,13.0,3,43,18.0,1.0,300,3,Аталанта,16,64,0.0,78.0,168.0,0.0,64,3.0,0.0,24.6,2,2,3,4.0,24,391,28,6.69,https://ru.whoscored.com/Matches/865861/MatchReport/%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-%D0%98%D1%82%D0%B0%D0%BB%D0%B8%D1%8F-1-2014-2015-%D0%90%D1%82%D0%B0%D0%BB%D0%B0%D0%BD%D1%82%D0%B0-%D0%9D%D0%B0%D0%BF%D0%BE%D0%BB%D0%B8,2014-10-29,865861,2014/2015
